Bronx 421A Exempt Properties as of FINAL Roll FY'16/17,,,,,,,,,,,,,,
Neighborhood Name and Descriptive Data is as of Final 16/17,,,,,,,,,,,,,,
"Unit information first from RPAD, if missing then from VISION.",,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE, RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET ,YEAR BUILT
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,248,C0,3306 GRISWOLD AVENUE                     ,10465,3,0,3,6805,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,249,C0,3308 GRISWOLD AVENUE                     ,10465,3,0,3,9810,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,251,C0,3312 GRISWOLD AVENUE                     ,10465,3,0,3,9810,3561,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,252,C0,3314 GRISWOLD AVENUE                     ,10465,3,0,3,6010,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,253,C0,3316 GRISWOLD AVENUE                     ,10465,3,0,3,5460,3561,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,254,C0,3318 GRISWOLD AVENUE                     ,10465,3,0,3,3732,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,258,C0,1471 OUTLOOK AVENUE                      ,10465,3,0,3,4180,3380,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,263,C0,1469 OUTLOOK AVENUE                      ,10465,3,0,3,3920,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,265,C0,1467 OUTLOOK AVENUE                      ,10465,3,0,3,3920,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5414,267,C0,1465 OUTLOOK AVENUE                      ,10465,3,0,3,3472,3563,2001
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5476,41,C0,716 VINCENT AVENUE                       ,10465,3,0,3,3750,2437,2004
2,COUNTRY CLUB             ,03  3-FAMILY                                ,1,5476,42,C0,718 VINCENT AVENUE                       ,10465,3,0,3,3750,2437,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1020,R3,1400 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1021,R3,1400 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1022,R3,1400 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1023,R3,1402 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1024,R3,1402 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1025,R3,1402 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1026,R3,1404 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1027,R3,1404 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1028,R3,1404 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1029,R3,1406 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1030,R3,1406 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1031,R3,1406 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1032,R3,1408 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1033,R3,1408 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1034,R3,1408 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1035,R3,1410 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1036,R3,1410 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1037,R3,1410 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1038,R3,1412 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1039,R3,1412 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1040,R3,1412 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1041,R3,1416 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1042,R3,1416 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1043,R3,1416 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1044,R3,1418 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1045,R3,1418 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1046,R3,1418 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1047,R3,1420 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1048,R3,1420 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1049,R3,1420 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1050,R3,1422 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1051,R3,1422 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1052,R3,1422 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1053,R3,1424 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1054,R3,1424 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1055,R3,1424 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1056,R3,1426 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1058,R3,1426 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1059,R3,1428 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1060,R3,1428 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1061,R3,1428 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1062,R3,1430 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1063,R3,1430 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1064,R3,1430 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1065,R3,1432 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1066,R3,1432 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1067,R3,1432 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1068,R3,1434 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1069,R3,1434 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1070,R3,1434 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1071,R3,1436 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1072,R3,1436 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1073,R3,1436 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1074,R3,1438 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1075,R3,1438 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1076,R3,1438 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1077,R3,1440 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1078,R3,1440 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1079,R3,1440 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1080,R3,1442 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1081,R3,1442 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1082,R3,1442 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1083,R3,1444 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1084,R3,1444 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1085,R3,1444 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2002
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1101,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1102,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1104,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1105,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1106,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1107,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1108,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1109,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1110,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1111,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1112,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1113,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1114,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1115,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1116,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1117,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1118,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1119,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1120,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1121,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1122,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1123,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1124,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1125,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1126,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1127,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1128,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1129,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1130,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1131,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1132,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1133,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1134,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1135,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5417,1136,R3,1490 OUTLOOK AVENUE                      ,10465,1,0,1,0,0,2006
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1001,R3,852 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1002,R3,852 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1003,R3,852 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1004,R3,850 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1005,R3,850 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1006,R3,850 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1007,R3,848 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1008,R3,848 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1009,R3,848 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1010,R3,846 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1011,R3,846 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1012,R3,846 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1013,R3,844 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1014,R3,844 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1015,R3,844 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1016,R3,842 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1017,R3,842 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5479,1018,R3,842 DEAN AVENUE                          ,10465,1,0,1,0,0,2003
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1001,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1002,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1003,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1004,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1005,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1006,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1007,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1008,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1009,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1010,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1011,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1012,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1013,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1014,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1015,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1016,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1017,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1018,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1019,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1020,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1021,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1022,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1023,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1024,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1025,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1026,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1027,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1028,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1029,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1030,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1031,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,04  CONDOMINIUMS                            ,1A,5486,1032,R3,600 CLARENCE AVENUE                      ,10465,1,0,1,0,0,2004
2,COUNTRY CLUB             ,14  4-10 FAMILY RENTALS                     ,2B,5479,48,C7,818 CLARENCE AVENUE                      ,10465,8,1,9,7500,12000,2004
2,COUNTRY CLUB             ,25  CONDO OFFICE BUILDINGS                  ,4,5417,1086,RB,1414 OUTLOOK AVENUE                      ,10465,0,1,1,0,0,2002
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2949,37,C0,707 EAST 175 STREET                      ,10457,3,0,3,1915,3173,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2949,38,C0,705 CROTONA PARK EAST                    ,0,3,0,3,1915,3171,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2952,128,C0,1792 PROSPECT AVENUE                     ,10457,3,0,3,1340,2040,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2952,129,C0,1794 PROSPECT AVENUE                     ,10457,3,0,3,1236,1938,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2952,130,C0,1796 PROSPECT AVENUE                     ,10457,3,0,3,1260,1968,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2989,36,C0,1555 VYSE AVENUE                         ,10460,3,0,3,2500,3750,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2989,37,C0,1553 VYSE AVENUE                         ,10460,3,0,3,2500,3550,2006
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,20,C0,1494 VYSE AVENUE                         ,10460,3,0,3,2084,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,118,C0,1496 VYSE AVENUE                         ,10460,3,0,3,2083,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,119,C0,1498 VYSE AVENUE                         ,10460,3,0,3,2083,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,120,C0,1500 VYSE AVENUE                         ,10460,3,0,3,2083,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,121,C0,1502 VYSE AVENUE                         ,10460,3,0,3,2083,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2995,122,C0,1504 VYSE AVENUE                         ,10460,3,0,3,2084,3678,2005
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2996,140,C0,1533 BRYANT AVENUE                       ,10460,3,0,3,2516,3900,2002
2,CROTONA PARK             ,03  3-FAMILY                                ,1,2996,141,C0,1531 BRYANT AVENUE                       ,10460,3,0,3,2466,3846,2002
