Bronx 421A Exempt Properties as of FINAL Roll FY'14/15,,,,,,,,,,,,,,
Neighborhood Name and Descriptive Data is as of Final 14/15,,,,,,,,,,,,,,
"Unit information first from RPAD, if missing then from VISION.",,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE, RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET ,YEAR BUILT
2,BATHGATE                 ,03  3-FAMILY                                ,1,3041,6,C0,4686 PARK AVENUE                         ,10458,3,0,3,"1,404","4,500",2004
2,BATHGATE                 ,08  RENTALS - REGULATED                     ,2,3040,3,D1,4648 PARK AVENUE                         ,10458,70,0,70,"20,000","80,658",2004
2,BATHGATE                 ,08  RENTALS - REGULATED                     ,2,3050,70,D1,2277 BATHGATE AVENUE                     ,10457,89,0,89,"19,749","81,676",2007
2,BATHGATE                 ,14  4-10 FAMILY RENTALS                     ,2A,2912,25,S4,3827 3 AVENUE                            ,10457,4,1,5,"2,000","5,940",2011
2,BATHGATE                 ,14  4-10 FAMILY RENTALS                     ,2A,2912,26,S4,3825 3 AVENUE                            ,10457,4,1,5,"2,000","5,940",2011
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4716,118,C0,1122 EAST 222 STREET                     ,10469,3,0,3,"3,662","4,037",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4723,140,C0,3436 EASTCHESTER ROAD                    ,10469,3,0,3,"3,175","4,430",2002
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4723,141,C0,3438 EASTCHESTER ROAD                    ,10469,3,0,3,"2,235","4,352",2002
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4723,142,C0,3440 EASTCHESTER ROAD                    ,10469,3,0,3,"2,223","4,432",2002
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4723,143,C0,3442 EASTCHESTER ROAD                    ,10469,3,0,3,"2,211","4,432",2002
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4723,144,C0,3444 EASTCHESTER ROAD                    ,10469,3,0,3,"3,101","4,435",2002
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4762,160,C0,1455 KNAPP STREET                        ,10469,3,0,3,"2,036","3,409",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4762,161,C0,1451 KNAPP STREET                        ,10469,3,0,3,"2,036","3,409",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4880,11,C0,1992 GIVAN AVENUE                        ,10469,3,0,3,"2,501","2,798",1996
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4883,125,C0,3473 BRUNER AVENUE                       ,10469,3,0,3,"2,468","3,543",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4883,126,C0,3471 BRUNER AVENUE                       ,10469,3,0,3,"2,346","3,456",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4883,227,C0,3469 BRUNER AVENUE                       ,10469,3,0,3,"4,045","3,720",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4892,21,C0,3540 ELY AVENUE                          ,10466,3,0,3,"2,660","4,509",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4892,22,C0,3542 ELY AVENUE                          ,10466,3,0,3,"2,030","4,528",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4892,23,C0,3544 ELY AVENUE                          ,10466,3,0,3,"1,859","4,608",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4892,24,C0,3546 ELY AVENUE                          ,10466,3,0,3,"1,632","4,385",2008
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4892,25,C0,3548 ELY AVENUE                          ,10466,3,0,3,"2,650","4,385",2008
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4901,17,C0,3628 EASTCHESTER ROAD                    ,10469,3,0,3,"2,405","2,575",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4901,18,C0,3630 EASTCHESTER ROAD                    ,10469,3,0,3,"2,260","3,576",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4901,20,C0,3632 EASTCHESTER ROAD                    ,10469,3,0,3,"3,371","3,570",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4903,20,C0,1151 EAST 224 STREET                     ,10466,3,0,3,"3,500","3,770",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4903,21,C0,1149 EAST 224 STREET                     ,10466,3,0,3,"3,650","4,233",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4903,22,C0,1147 EAST 224 STREET                     ,10466,3,0,3,"3,500","3,075",2007
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4921,161,C0,3630 PALMER AVENUE                       ,10466,3,0,3,"2,788","3,195",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4921,162,C0,3632 PALMER AVENUE                       ,10466,3,0,3,"2,272","3,352",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4921,163,C0,3636 PALMER AVENUE                       ,10466,3,0,3,"2,272","3,352",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4921,164,C0,3638 PALMER AVENUE                       ,10466,3,0,3,"2,712","3,093",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4922,135,C0,3603 PRATT AVENUE                        ,10466,3,0,3,"3,756","3,792",1997
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4922,136,C0,3601 PRATT AVENUE                        ,10466,3,0,3,"3,726","3,792",1997
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4958,12,C0,3920 MURDOCK AVENUE                      ,10466,3,0,3,"2,889","3,374",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4968,50,C0,3950 SECOR AVENUE                        ,10466,3,0,3,"2,801","4,120",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4968,52,C0,3952 SECOR AVENUE                        ,10466,3,0,3,"2,725","3,987",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4982,89,C0,4005A DE REIMER AVENUE                   ,10466,3,0,3,"2,446","4,474",2001
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4982,90,C0,4005 DE REIMER AVENUE                    ,10466,3,0,3,"2,209","4,184",2001
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4982,91,C0,4003 DE REIMER AVENUE                    ,10466,3,0,3,"2,209","4,184",2001
2,BAYCHESTER               ,03  3-FAMILY                                ,1,4982,92,C0,4001 DE REIMER AVENUE                    ,10466,3,0,3,"2,636","4,474",2001
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,118,C0,3339 DE REIMER AVENUE                    ,10475,3,0,3,"2,850","3,060",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,119,C0,3337 DE REIMER AVENUE                    ,10475,3,0,3,"1,987","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,120,C0,3335 DE REIMER AVENUE                    ,10475,3,0,3,"1,980","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,121,C0,3333 DE REIMER AVENUE                    ,10475,3,0,3,"1,980","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,122,C0,3331 DE REIMER AVENUE                    ,10475,3,0,3,"1,980","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,123,C0,3329 DE REIMER AVENUE                    ,10475,3,0,3,"1,980","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,124,C0,3327 DE REIMER AVENUE                    ,10475,3,0,3,"1,980","3,010",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,125,C0,3325 DE REIMER AVENUE                    ,10475,3,0,3,"2,850","3,060",2003
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5226,135,C0,3320 BAYCHESTER AVENUE                   ,10475,3,0,3,"5,066","4,850",2001
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,129,C0,3302 DE REIMER AVENUE                    ,10475,3,0,3,"2,983","3,094",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,130,C0,3304 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,131,C0,3306 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,132,C0,3308 DE REIMER AVENUE                    ,10475,3,0,3,"2,783","3,094",2006
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,133,C0,3314 DE REIMER AVENUE                    ,10475,3,0,3,"2,784","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,134,C0,3316 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,135,C0,3318 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,136,C0,3320 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,137,C0,3322 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,138,C0,3324 DE REIMER AVENUE                    ,10475,3,0,3,"1,950","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5227,139,C0,3326 DE REIMER AVENUE                    ,10475,3,0,3,"2,800","3,094",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5232,20,C0,2015 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"3,496","4,400",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5232,21,C0,2013 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"2,266","4,333",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5232,22,C0,2011 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"6,300","4,400",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,176,C0,2182 REEDS MILL LANE                     ,10475,3,0,3,"1,687","2,667",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,177,C0,2184 REEDS MILL LANE                     ,10475,3,0,3,"2,058","3,302",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,178,C0,2186 REEDS MILL LANE                     ,10475,3,0,3,"2,118","3,302",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,179,C0,2188 REEDS MILL LANE                     ,10475,3,0,3,"3,158","3,302",2005
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,182,C0,2189 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"4,000","3,618",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,183,C0,2187 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"3,700","3,618",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,184,C0,2185 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"3,524","3,618",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5263,185,C0,2183 NEW ENGLAND THRUWAY                 ,10475,3,0,3,"3,645","3,180",2004
2,BAYCHESTER               ,03  3-FAMILY                                ,1,5655,137,C0,3529 MC OWEN AVENUE                      ,10475,3,0,3,"5,000","4,470",2006
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1001,R3,2895 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1002,R3,2895 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1003,R3,2895 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1004,R3,2891 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1005,R3,2891 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1006,R3,2891 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1007,R3,2877 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1008,R3,2877 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1009,R3,2877 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1010,R3,2873 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1011,R3,2873 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1012,R3,2873 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1013,R3,2869 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1014,R3,2869 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1015,R3,2869 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1016,R3,2865 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1017,R3,2865 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1018,R3,2865 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1019,R3,2861 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1020,R3,2861 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1021,R3,2861 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1022,R3,2857 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1023,R3,2857 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1024,R3,2857 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1025,R3,2853 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1026,R3,2853 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1027,R3,2853 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1028,R3,2849 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1029,R3,2849 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1030,R3,2849 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1031,R3,2845 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1032,R3,2845 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1033,R3,2845 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1034,R3,2841 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1035,R3,2841 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1036,R3,2841 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1037,R3,2837 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1038,R3,2837 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1039,R3,2837 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1040,R3,2833 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1041,R3,2833 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1042,R3,2833 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1101,R3,2829 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1102,R3,2829 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1103,R3,2829 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1104,R3,2825 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1105,R3,2825 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1106,R3,2825 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1107,R3,2821 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1108,R3,2821 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1109,R3,2821 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1110,R3,2817 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1111,R3,2817 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1112,R3,2817 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1113,R3,2813 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1114,R3,2813 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1115,R3,2813 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1116,R3,2809 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1117,R3,2809 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1118,R3,2809 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1119,R3,2805 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1120,R3,2805 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1121,R3,2805 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1122,R3,2801 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1123,R3,2801 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,04  CONDOMINIUMS                            ,1A,4795,1124,R3,2801 ELY AVENUE                          ,10469,1,0,1,0,0,2008
2,BAYCHESTER               ,08  RENTALS - REGULATED                     ,2,4753,29,D1,3333 BRUNER AVENUE                       ,10469,23,0,23,"26,500","30,000",2000
2,BAYCHESTER               ,08  RENTALS - REGULATED                     ,2,4899,3,D1,1835 NEEDHAM AVENUE                      ,10466,47,0,47,"79,608","55,331",2001
2,BAYCHESTER               ,08  RENTALS - REGULATED                     ,2,5228,41,D9,3300 PALMER AVENUE                       ,10475,67,0,67,"35,997","69,443",1999
2,BAYCHESTER               ,09  RENTALS - UNREGULATED                   ,2,5228,12,D9,3310 PALMER AVENUE                       ,10475,68,0,68,"35,400","69,443",1999
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4708,5,C1,1185 EAST 213 STREET                     ,10469,8,0,8,"3,614","7,197",2005
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4708,8,C1,1183 EAST 213 STREET                     ,10469,8,0,8,"3,297","7,170",2005
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4708,181,C1,1184 EAST 214 STREET                     ,10469,8,0,8,"3,656","7,668",2004
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4708,182,C1,1186 EAST 214 STREET                     ,10469,8,0,8,"3,646","7,344",2004
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2A,4722,2,C3,3531 EASTCHESTER ROAD                    ,10469,4,0,4,"1,745","4,552",2012
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2A,4722,3,C3,3529 EASTCHESTER ROAD                    ,10469,4,0,4,"1,671","4,248",2012
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2A,4737,107,C3,3373 FENTON AVENUE                       ,10469,4,0,4,"2,900","3,480",2002
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2A,4737,108,C3,3371 FENTON AVENUE                       ,10469,4,0,4,"2,100","3,405",2002
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4762,81,C1,1470 KNAPP STREET                        ,10469,7,0,7,"3,300","6,466",2006
2,BAYCHESTER               ,14  4-10 FAMILY RENTALS                     ,2B,4762,82,C1,1472 KNAPP STREET                        ,10469,7,0,7,"4,204","8,264",2006
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1043,RP,2873 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1044,RP,2869 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1045,RP,2857 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1046,RP,2853 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1047,RP,2847 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1048,RP,2845 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1049,RP,2841 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1050,RP,2837 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1051,RP,2895 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1052,RP,2891 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1053,RP,2877 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1054,RP,2865 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1055,RP,2861 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1056,RP,2833 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1125,RP,2825 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1126,RP,2821 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1127,RP,2817 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1128,RP,2813 ELY AVENUE                          ,10469,0,0,1,0,0,2008
2,BAYCHESTER               ,35  CONDO PARKING                           ,4,4795,1129,RP,2809 ELY AVENUE                          ,10469,0,0,1,0,0,2008
