Manhattan 421A Exempt Properties as of FINAL Roll FY'16/17,,,,,,,,,,,,,,
Neighborhood Name and Descriptive Data is as of Final 16/17,,,,,,,,,,,,,,
"Unit information first from RPAD, if missing then from VISION.",,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE, RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET ,YEAR BUILT
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,392,1122,R4,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,392,1123,R4,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,392,1124,R4,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1503,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1504,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1505,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1506,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1507,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1508,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1509,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1510,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1511,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1512,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1513,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1514,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1515,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1516,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1517,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1518,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1519,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1520,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1521,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1522,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1523,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1524,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1525,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1526,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1527,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1528,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1529,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1530,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1531,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1532,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1533,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1534,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1535,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1536,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,394,1537,R4,189 AVENUE C                             ,10009,1,0,1,0,0,1910
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1002,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1003,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1004,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1005,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1006,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1007,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1008,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1009,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1010,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1011,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1012,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1013,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1014,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1015,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1016,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1017,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,11  CONDOMINIUMS                            ,2,396,1018,R4,215 AVENUE B                             ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,12  CONRENTALS                              ,2,377,1202,RR,101 AVENUE D                             ,10009,61,1,62,15153,54461,2010
1,ALPHABET CITY            ,12  CONRENTALS                              ,2,377,1203,RR,101 AVENUE D                             ,10009,17,0,17,15153,14085,2010
1,ALPHABET CITY            ,12  CONRENTALS                              ,2,385,1102,RR,254 EAST 2 STREET                        ,10009,47,0,47,0,36472,2005
1,ALPHABET CITY            ,13  CONDOPS                                 ,2,390,1102,R9,342 EAST 8 STREET                        ,10009,70,1,71,17843,65832,2001
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1101,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1102,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1103,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1104,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1105,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1106,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1107,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,377,1108,R1,259 EAST 7 STREET                        ,10009,1,0,1,0,0,0
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,391,1001,R1,331 EAST 8 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,391,1002,R1,331 EAST 8 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,391,1003,R1,331 EAST 8 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,391,1004,R1,331 EAST 8 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,391,1005,R1,331 EAST 8 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1401,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1402,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1403,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1404,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1405,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1406,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1407,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1408,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1409,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,394,1410,R1,643 EAST 11 STREET                       ,10009,1,0,1,0,0,2006
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1101,R8,525 EAST 12 STREET                       ,10009,0,1,1,0,0,2007
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1102,R1,525 EAST 12 STREET                       ,10009,1,0,1,0,0,2007
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1103,R1,525 EAST 12 STREET                       ,10009,1,0,1,0,0,2007
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1104,R1,525 EAST 12 STREET                       ,10009,1,0,1,0,0,2007
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1105,R1,525 EAST 12 STREET                       ,10009,1,0,1,0,0,2007
1,ALPHABET CITY            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,406,1106,R1,525 EAST 12 STREET                       ,10009,1,0,1,0,0,2007
1,ALPHABET CITY            ,28  CONDO STORE BUILDINGS                   ,4,377,1109,RK,259 EAST 7 STREET                        ,10009,0,1,1,0,0,0
1,ALPHABET CITY            ,28  CONDO STORE BUILDINGS                   ,4,384,1201,RK,310 EAST HOUSTON STREET                  ,10002,0,1,1,0,0,2005
1,ALPHABET CITY            ,28  CONDO STORE BUILDINGS                   ,4,384,1202,RK,310 EAST HOUSTON STREET                  ,10002,0,1,1,0,0,0
1,ALPHABET CITY            ,28  CONDO STORE BUILDINGS                   ,4,384,1401,RK,229 EAST 2 STREET                        ,10009,0,1,1,0,0,2008
1,ALPHABET CITY            ,28  CONDO STORE BUILDINGS                   ,4,396,1001,RK,215 AVENUE B                             ,10009,0,1,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,384,1402,RS,229 EAST 2 STREET                        ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,384,1403,RS,229 EAST 2 STREET                        ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,384,1404,RS,229 EAST 2 STREET                        ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,384,1405,RS,229 EAST 2 STREET                        ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,384,1406,RS,229 EAST 2 STREET                        ,10009,1,0,1,0,0,2008
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1101,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1102,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1103,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1104,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1105,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1106,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1107,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1108,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1109,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1110,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1111,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,33  CONDO NON-BUSINESS STORAGE              ,4,392,1112,RS,631 EAST 9 STREET                        ,10009,1,0,1,0,0,2005
1,ALPHABET CITY            ,44  MISCELLANEOUS COMMERCIAL CONDOS         ,4,394,1501,R5,189 AVENUE C                             ,10009,0,1,1,0,0,1910
1,ALPHABET CITY            ,44  MISCELLANEOUS COMMERCIAL CONDOS         ,4,394,1502,R5,189 AVENUE C                             ,10009,0,1,1,0,0,1910
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,694,39,D8,500 WEST 23 STREET                       ,10011,111,1,112,13578,109795,2011
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,695,15,D6,527 WEST 23 STREET                       ,10011,313,12,325,37031,300000,2001
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,699,9,D8,537 WEST 27 STREET                       ,10001,28,3,31,7281,34345,2011
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,699,33,D8,303 10 AVENUE                            ,10001,89,2,91,9875,101000,2008
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,701,62,D8,534 WEST 30 STREET                       ,10001,370,4,374,27150,387468,2008
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,775,44,D8,200 WEST 26 STREET                       ,10001,231,3,234,12994,264000,2000
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,775,46,D6,220 WEST 26 STREET                       ,10001,125,4,129,17700,136477,2000
1,CHELSEA                  ,08  RENTALS - REGULATED                     ,2,795,1,D6,180 WEST 20 STREET                       ,10011,254,5,259,26467,274659,2000
1,CHELSEA                  ,09  RENTALS - UNREGULATED                   ,2,700,9,D8,539 WEST 28 STREET                       ,10001,710,2,712,123437,674428,2013
1,CHELSEA                  ,09  RENTALS - UNREGULATED                   ,2,797,7,D7,163 WEST 21 STREET                       ,10011,108,2,110,9867,128163,2005
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1002,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1003,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1004,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1005,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1006,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1007,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1008,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1009,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1010,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1011,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1012,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1013,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1014,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1015,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1016,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1017,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1018,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
1,CHELSEA                  ,11  CONDOMINIUMS                            ,2,690,1019,R4,520 WEST 19 STREET                       ,10011,1,0,1,0,0,2007
