Borough,lon,lat
Brooklyn,-73.8885081,40.6651647
Brooklyn,-73.8886319,40.6652262
Brooklyn,-73.8886441,40.6652747
Brooklyn,-73.9003615,40.6659384
Brooklyn,-73.892042,40.665857
Brooklyn,-73.891689,40.6659099
Brooklyn,-73.8901801,40.66552009999999
Brooklyn,-73.8605669,40.6709116
Brooklyn,-73.8593109,40.6680908
Brooklyn,-73.85854119999999,40.6671221
Brooklyn,-73.8607906,40.6626042
Brooklyn,-73.8604079,40.66204820000001
Brooklyn,-73.8913367,40.6740552
Brooklyn,-73.89131859999999,40.668224
Brooklyn,-73.8807578,40.6750137
Brooklyn,-73.888114,40.6654089
Brooklyn,-73.888029,40.66542099999999
Brooklyn,-73.89344,40.6615096
Brooklyn,-73.9566942,40.65569139999999
Brooklyn,-73.9565752,40.6557278
Brooklyn,-73.956569,40.65558619999999
Brooklyn,-73.9565631,40.6555286
Brooklyn,-73.957342,40.654612
Brooklyn,-73.95436819999999,40.6507094
Brooklyn,-73.95170440000001,40.6495907
Brooklyn,-73.9515832,40.6495099
Brooklyn,-73.9515641,40.6495936
Brooklyn,-73.9523224,40.64812269999999
Brooklyn,-73.9523967,40.6481162
Brooklyn,-73.9525464,40.6481104
Brooklyn,-73.9526207,40.6481096
Brooklyn,-73.9512821,40.647314
Brooklyn,-73.9512781,40.6472536
Brooklyn,-73.9512744,40.6471989
Brooklyn,-73.9512168,40.64703670000001
Brooklyn,-73.9512822,40.64703189999999
Brooklyn,-73.9513589,40.6470291
Brooklyn,-73.9508827,40.6475936
Brooklyn,-73.9508855,40.64764539999999
Brooklyn,-73.9508912,40.64775280000001
Brooklyn,-73.95066600000001,40.647672
Brooklyn,-73.9509826,40.6478769
Brooklyn,-73.9508946,40.6479379
Brooklyn,-73.9507124,40.6478915
Brooklyn,-73.9505124,40.6477685
Brooklyn,-73.95050169999999,40.6475651
Brooklyn,-73.9504989,40.6475099
Brooklyn,-73.95005499999999,40.64465430000001
Brooklyn,-73.9508759,40.6388279
Brooklyn,-73.95120589999999,40.63887099999999
Brooklyn,-73.95088799999999,40.638937
Brooklyn,-73.95089399999999,40.63899199999999
Brooklyn,-73.9509489,40.6390627
Brooklyn,-73.95096,40.639108
Brooklyn,-73.9602661,40.6358069
Brooklyn,-73.95743829999999,40.6549845
Brooklyn,-73.954527,40.6507497
Brooklyn,-73.9612887,40.6365061
Brooklyn,-73.9559805,40.6559022
Brooklyn,-73.955924,40.6554829
Brooklyn,-73.9526339,40.6559919
Brooklyn,-73.95639539999999,40.6532815
Brooklyn,-73.95255089999999,40.6533905
Brooklyn,-73.9513209,40.652231
Brooklyn,-73.951831,40.649958
Brooklyn,-73.9510846,40.6495498
Brooklyn,-73.9700191,40.6448107
Brooklyn,-73.96369,40.64418999999999
Brooklyn,-73.9599087,40.6361875
Brooklyn,-73.959386,40.636891
Brooklyn,-73.9575279,40.6335166
Brooklyn,-73.96418120000001,40.6519002
Brooklyn,-73.9637249,40.6514586
Brooklyn,-73.9558357,40.6525153
Brooklyn,-73.9509466,40.6474329
Brooklyn,-73.9509418,40.6473788
Brooklyn,-73.9509851,40.6473154
Brooklyn,-73.9509324,40.6472732
Brooklyn,-73.9509276,40.6472186
Brooklyn,-73.96903440000001,40.6415164
Brooklyn,-73.9677367,40.6399803
Brooklyn,-73.963883,40.6444297
Brooklyn,-73.9584842,40.6345317
Brooklyn,-73.956462,40.652907
Brooklyn,-73.9677071,40.63666569999999
Brooklyn,-73.9670398,40.6347189
Brooklyn,-73.9548229,40.6551355
Brooklyn,-73.952388,40.655698
Brooklyn,-73.9529316,40.6534033
Brooklyn,-73.952349,40.646132
Brooklyn,-73.9573728,40.6375448
Brooklyn,-73.9287628,40.6504152
Brooklyn,-73.93998289999999,40.6508314
Brooklyn,-73.939983,40.6508328
Brooklyn,-73.94644869999999,40.6488159
Brooklyn,-73.9411684,40.6443719
Brooklyn,-73.9470427,40.6424784
Brooklyn,-73.9470393,40.6424262
Brooklyn,-73.9470319,40.642392
Brooklyn,-73.9467537,40.6423756
Brooklyn,-73.9428898,40.6405077
Brooklyn,-73.942942,40.640521
Brooklyn,-73.943029,40.640516
Brooklyn,-73.94314659999999,40.640494
Brooklyn,-73.9415873,40.6395806
Brooklyn,-73.9420713,40.6372815
Brooklyn,-73.9421797,40.6373504
Brooklyn,-73.9453159,40.6354182
Brooklyn,-73.94531769999999,40.6353685
Brooklyn,-73.94195049999999,40.6338252
Brooklyn,-73.941861,40.6329966
Brooklyn,-73.94160269999999,40.63307229999999
Brooklyn,-73.9416063,40.6331286
Brooklyn,-73.9416492,40.6266582
Brooklyn,-73.94166179999999,40.6267082
Brooklyn,-73.94166899999999,40.626707
Brooklyn,-73.9453372,40.6406769
Brooklyn,-73.9299669,40.6496124
Brooklyn,-73.9426921,40.6300564
Brooklyn,-73.9426983,40.6301071
Brooklyn,-73.94270329999999,40.6301604
Brooklyn,-73.9427034,40.6302143
Brooklyn,-73.9427213,40.63027090000001
Brooklyn,-73.9427195,40.63032339999999
Brooklyn,-73.94282299999999,40.630208
Brooklyn,-73.92542499999999,40.653351
Brooklyn,-73.95159,40.661273
Brooklyn,-73.95393299999999,40.657385
Brooklyn,-73.95746369999999,40.6568378
Brooklyn,-73.95220119999999,40.657722
Brooklyn,-73.9496424,40.65966480000001
Brooklyn,-73.9497006,40.6596177
Brooklyn,-73.95098790000002,40.6588644
Brooklyn,-73.9510437,40.6588055
Brooklyn,-73.951066,40.658857
Brooklyn,-73.95169299999999,40.6588179
Brooklyn,-73.9516695,40.6588308
Brooklyn,-73.95174039999999,40.65882819999999
Brooklyn,-73.9524545,40.65770699999999
Brooklyn,-73.9525464,40.65770149999999
Brooklyn,-73.951581,40.6613109
Brooklyn,-73.95396339999999,40.6574333
Brooklyn,-73.9483628,40.6627566
Brooklyn,-73.9488001,40.6627062
Brooklyn,-73.94879689999999,40.6624823
Brooklyn,-73.9621445,40.6584965
Brooklyn,-73.9583696,40.6575727
Brooklyn,-73.9485784,40.6620211
Brooklyn,-73.949834,40.657629
Brooklyn,-73.9497765,40.6578654
Brooklyn,-73.9548265,40.6569996
Brooklyn,-73.954815,40.65703
Brooklyn,-73.94826859999999,40.6629252
Brooklyn,-73.94833109999999,40.6607949
Brooklyn,-73.942832,40.660196
Brooklyn,-73.93018789999999,40.6616696
Brooklyn,-73.9302318,40.66170959999999
Brooklyn,-73.927403,40.6594574
Brooklyn,-73.9198005,40.6615363
Brooklyn,-73.91938499999999,40.6611
Brooklyn,-73.9257657,40.6549897
Brooklyn,-73.9169593,40.65535550000001
Brooklyn,-73.9446,40.661425
Brooklyn,-73.94438500000001,40.6614379
Brooklyn,-73.944459,40.661433
Brooklyn,-73.9424779,40.6615051
Brooklyn,-73.942538,40.6615012
Brooklyn,-73.94437820000002,40.660708
Brooklyn,-73.93891479999999,40.6613941
Brooklyn,-73.93889999999999,40.661335
Brooklyn,-73.94687499999999,40.66013299999999
Brooklyn,-73.94682879999999,40.6601833
Brooklyn,-73.9447352,40.6603899
Brooklyn,-73.94353799999999,40.66031700000001
Brooklyn,-73.943466,40.660321
Brooklyn,-73.943393,40.660325
Brooklyn,-73.9433736,40.6603861
Brooklyn,-73.9445099,40.65998
Brooklyn,-73.944582,40.659976
Brooklyn,-73.944648,40.66025399999999
Brooklyn,-73.9396237,40.6607998
Brooklyn,-73.9391163,40.6603085
Brooklyn,-73.9391909,40.6603051
Brooklyn,-73.93538149999999,40.6555804
Brooklyn,-73.9278444,40.65985939999999
Brooklyn,-73.92779759999999,40.6598169
Brooklyn,-73.927712,40.659366
Brooklyn,-73.9275632,40.659378
Brooklyn,-73.92733969999999,40.6593997
Brooklyn,-73.9272502,40.6592372
Brooklyn,-73.9393116,40.6614067
Brooklyn,-73.9391787,40.6615337
Brooklyn,-73.9390816,40.6609872
Brooklyn,-73.93907899999999,40.661048
Brooklyn,-73.9455724,40.6576461
Brooklyn,-73.94976009999999,40.6544251
Brooklyn,-73.929873,40.661023
Brooklyn,-73.927869,40.66460500000001
Brooklyn,-73.9473871,40.6597503
Brooklyn,-73.9429059,40.660438
Brooklyn,-73.9439938,40.662911
Brooklyn,-73.9436324,40.6620092
Brooklyn,-73.9440582,40.6625344
Brooklyn,-73.9369341,40.6634973
Brooklyn,-73.9262838,40.6553818
Brooklyn,-73.9453982,40.6616992
Brooklyn,-73.945296,40.6617088
Brooklyn,-73.9453839,40.6615714
Brooklyn,-73.9453849,40.6615524
Brooklyn,-73.9484052,40.6545926
Brooklyn,-73.94641899999999,40.6613029
Brooklyn,-73.943159,40.661517
Brooklyn,-73.9434445,40.6613045
Brooklyn,-73.9435309,40.661491
Brooklyn,-73.944064,40.661003
Brooklyn,-73.943994,40.66102
Brooklyn,-73.943635,40.661043
Brooklyn,-73.9351526,40.65979799999999
Brooklyn,-73.9351579,40.6598487
Brooklyn,-73.9435513,40.6543354
Brooklyn,-73.9444939,40.6625757
Brooklyn,-73.944435,40.6625079
Brooklyn,-73.9453779,40.6622844
Brooklyn,-73.9457382,40.6614374
Brooklyn,-73.9457285,40.6613013
Brooklyn,-73.945803,40.661337
Brooklyn,-73.945875,40.661333
Brooklyn,-73.9447644,40.66171569999999
Brooklyn,-73.9451682,40.6613051
Brooklyn,-73.94512379999999,40.660762
Brooklyn,-73.945144,40.66095
Brooklyn,-73.945137,40.660868
Brooklyn,-73.9253155,40.6280691
Brooklyn,-73.972646,40.69556
Brooklyn,-73.97278299999999,40.684516
Brooklyn,-73.9727939,40.684572
Brooklyn,-73.9731001,40.6845964
Brooklyn,-73.97281699999999,40.684686
Brooklyn,-73.9731231,40.6847158
Brooklyn,-73.97272,40.6853399
Brooklyn,-73.9726249,40.684981
Brooklyn,-73.97255,40.6852189
Brooklyn,-73.9724729,40.685206
Brooklyn,-73.972394,40.685181
Brooklyn,-73.97250369999999,40.6849459
Brooklyn,-73.9724758,40.6848921
Brooklyn,-73.9724798,40.68483700000001
Brooklyn,-73.9724529,40.6847821
Brooklyn,-73.972454,40.6847261
Brooklyn,-73.9724287,40.68467
Brooklyn,-73.972427,40.684612
Brooklyn,-73.97241400000001,40.68455609999999
Brooklyn,-73.9723605,40.6843603
Brooklyn,-73.9724272,40.6843507
Brooklyn,-73.97249920000002,40.6843425
Brooklyn,-73.9725733,40.6843334
Brooklyn,-73.9727152,40.6843165
Brooklyn,-73.97278829999999,40.6843078
Brooklyn,-73.9728602,40.6842994
Brooklyn,-73.97197109999999,40.684183
Brooklyn,-73.9717422,40.6843081
Brooklyn,-73.9717507,40.684364
Brooklyn,-73.97176089999999,40.6844191
Brooklyn,-73.9717698,40.6844744
Brooklyn,-73.9718619,40.6845632
Brooklyn,-73.971873,40.6846178
Brooklyn,-73.9718841,40.6846737
Brooklyn,-73.97183199999999,40.684718
Brooklyn,-73.9719621,40.6850551
Brooklyn,-73.9718814,40.6849943
Brooklyn,-73.9718596,40.6849521
Brooklyn,-73.9718,40.684937
Brooklyn,-73.97173599999999,40.68491
Brooklyn,-73.9716262,40.6849047
Brooklyn,-73.9715592,40.68488869999999
Brooklyn,-73.9714972,40.6848617
Brooklyn,-73.9714612,40.6847927
Brooklyn,-73.97142629999999,40.6847316
Brooklyn,-73.9713917,40.6846739
Brooklyn,-73.9713666,40.6846217
Brooklyn,-73.971395,40.6845328
Brooklyn,-73.9713855,40.6844742
Brooklyn,-73.971324,40.6844542
Brooklyn,-73.97130779999999,40.6843995
Brooklyn,-73.97133140000001,40.6842429
Brooklyn,-73.9727742,40.6942514
Brooklyn,-73.97192299999999,40.6951604
Brooklyn,-73.97272029999999,40.6888144
Brooklyn,-73.971704,40.695692
Brooklyn,-73.97033499999999,40.694023
Brooklyn,-73.9795956,40.6933053
Brooklyn,-73.98012779999999,40.6896915
Brooklyn,-73.9812858,40.6931415
Brooklyn,-73.9725165,40.6953852
Brooklyn,-73.972503,40.6953189
Brooklyn,-73.972331,40.693996
Brooklyn,-73.9703838,40.69211680000001
Brooklyn,-73.969782,40.6921539
Brooklyn,-73.9785989,40.6882778
Brooklyn,-73.97108899999999,40.6863196
Brooklyn,-73.9712947,40.6933915
Brooklyn,-73.97985729999999,40.6878723
Brooklyn,-73.9735905,40.6832857
Brooklyn,-73.9724806,40.6950404
Brooklyn,-73.972438,40.6949083
Brooklyn,-73.9714438,40.6949881
Brooklyn,-73.9779025,40.6888413
Brooklyn,-73.97163320000001,40.6930301
Brooklyn,-73.971017,40.692517
Brooklyn,-73.9715398,40.6928132
Brooklyn,-73.9714852,40.6904665
Brooklyn,-73.97571359999999,40.6885757
Brooklyn,-73.9729322,40.6879484
Brooklyn,-73.93140799999999,40.598149
Brooklyn,-73.99062789999999,40.6789323
Brooklyn,-73.9902965,40.6790145
Brooklyn,-73.9902189,40.6791213
Brooklyn,-73.9813282,40.6804762
Brooklyn,-73.99008719999999,40.672234
Brooklyn,-73.9883263,40.6712436
Brooklyn,-73.992672,40.666055
Brooklyn,-73.99010679999999,40.6779549
Brooklyn,-73.9901666,40.6776296
Brooklyn,-73.98850929999999,40.67071420000001
Brooklyn,-73.989909,40.669509
Brooklyn,-73.99193799999999,40.667
Brooklyn,-73.992336,40.6773969
Brooklyn,-73.9922749,40.6773664
Brooklyn,-73.9922091,40.6773383
Brooklyn,-73.9921423,40.6773083
Brooklyn,-73.992092,40.677311
Brooklyn,-73.9920133,40.6772465
Brooklyn,-73.99195449999999,40.6772109
Brooklyn,-73.99175989999999,40.6772125
Brooklyn,-73.9918546,40.6771746
Brooklyn,-73.99542389999999,40.6776011
Brooklyn,-73.9880337,40.671899
Brooklyn,-73.9908245,40.6683792
Brooklyn,-73.9914823,40.6684815
Brooklyn,-73.9915541,40.6685119
Brooklyn,-73.99314650000001,40.6676012
Brooklyn,-73.98182,40.6798379
Brooklyn,-73.99568769999999,40.6777292
Brooklyn,-73.98907899999999,40.671965
Brooklyn,-73.9886866,40.6720235
Brooklyn,-73.98925059999999,40.6714556
Brooklyn,-73.99181329999999,40.6695092
Brooklyn,-73.99454039999999,40.6003551
Brooklyn,-73.99443219999999,40.6001416
Brooklyn,-73.9806292,40.6103597
Brooklyn,-73.9800568,40.60598880000001
Brooklyn,-73.975331,40.6052585
Brooklyn,-73.9751498,40.6053027
Brooklyn,-73.99351140000002,40.5984049
Brooklyn,-73.99336070000001,40.598531
Brooklyn,-73.9932149,40.5970434
Brooklyn,-73.99326359999999,40.59699519999999
Brooklyn,-73.99440779999999,40.5955887
Brooklyn,-73.9946675,40.5956454
Brooklyn,-73.9883553,40.5924967
Brooklyn,-73.9882164,40.592336
Brooklyn,-73.988254799999993,40.5922993
Brooklyn,-73.98601769999999,40.5913666
Brooklyn,-73.98858,40.5893367
Brooklyn,-73.9883129,40.5879761
Brooklyn,-73.98835869999999,40.5879316
Brooklyn,-73.9857615,40.5869715
Brooklyn,-73.9857713,40.58692440000001
Brooklyn,-73.9858515,40.58587929999999
Brooklyn,-73.985823,40.585902
Brooklyn,-73.9858615,40.5859291
Brooklyn,-73.9858723,40.5859826
Brooklyn,-73.98120159999999,40.597128
Brooklyn,-73.981211,40.5971781
Brooklyn,-73.98322,40.5899773
Brooklyn,-73.982345,40.590152
Brooklyn,-73.98205610000001,40.5901702
Brooklyn,-73.98142,40.590297
Brooklyn,-73.9810983,40.5902628
Brooklyn,-73.9818779,40.590646
Brooklyn,-73.98194149999999,40.5910247
Brooklyn,-73.98195369999999,40.5910883
Brooklyn,-73.98196399999999,40.5911418
Brooklyn,-73.9774319,40.591744
Brooklyn,-73.99400969999999,40.6002601
Brooklyn,-73.9940561,40.60021709999999
Brooklyn,-73.99410449999999,40.60017
Brooklyn,-73.99350199999999,40.600219
Brooklyn,-73.9934614,40.60016050000001
Brooklyn,-73.99359299999999,40.600135
Brooklyn,-73.993552,40.6000694
Brooklyn,-73.99370499999999,40.600025
Brooklyn,-73.99364360000001,40.5999777
Brooklyn,-73.9934071,40.6011319
Brooklyn,-73.9952776,40.5993275
Brooklyn,-73.9953586,40.5989513
Brooklyn,-73.9953012,40.5990132
Brooklyn,-73.99474959999999,40.5995196
Brooklyn,-73.9947095,40.5995347
Brooklyn,-73.9959478,40.5978336
Brooklyn,-73.9959602,40.5978483
Brooklyn,-73.9960266,40.5978881
Brooklyn,-73.9960505,40.59792900000001
Brooklyn,-73.9953986,40.59780000000001
Brooklyn,-73.99544519999999,40.5977452
Brooklyn,-73.99455420000001,40.5986191
Brooklyn,-73.99450720000002,40.5986659
Brooklyn,-73.994911,40.5982688
Brooklyn,-73.9948631,40.5983162
Brooklyn,-73.9972945,40.5970812
Brooklyn,-73.99725509999999,40.59713139999999
Brooklyn,-73.9792648,40.6122792
Brooklyn,-73.981019,40.6096629
Brooklyn,-73.979683,40.610442
Brooklyn,-73.9787228,40.6092373
Brooklyn,-73.9788909,40.60917130000001
Brooklyn,-73.97879209999999,40.6107873
Brooklyn,-73.9851132,40.6026531
Brooklyn,-73.9903796,40.5986553
Brooklyn,-73.9902432,40.598786
Brooklyn,-73.9894449,40.5972243
Brooklyn,-73.9893106,40.5970509
Brooklyn,-73.988856,40.597672
Brooklyn,-73.9888847,40.5976269
Brooklyn,-73.9884342,40.5980613
Brooklyn,-73.98848439999999,40.5980352
Brooklyn,-73.9887006,40.59732160000001
Brooklyn,-73.9887281,40.5973979
Brooklyn,-73.98867919999999,40.5974477
Brooklyn,-73.98855490000001,40.5974641
Brooklyn,-73.9864704,40.5963419
Brooklyn,-73.99314199999999,40.596448
Brooklyn,-73.987732,40.59301190000001
Brooklyn,-73.98778089999999,40.5929647
Brooklyn,-73.984856,40.591304
Brooklyn,-73.985124,40.5911316
Brooklyn,-73.9948478,40.5966563
Brooklyn,-73.99459639999999,40.5966573
Brooklyn,-73.9954602,40.5954128
Brooklyn,-73.99550860000001,40.5953649
Brooklyn,-73.9955583,40.5953153
Brooklyn,-73.9955792,40.5952545
Brooklyn,-73.9956669,40.5952806
Brooklyn,-73.9956713,40.5951631
Brooklyn,-73.9957232,40.5951113
Brooklyn,-73.9943842,40.5953016
Brooklyn,-73.9902172,40.59176859999999
Brooklyn,-73.9903487,40.5916548
Brooklyn,-73.9893165,40.59244930000001
Brooklyn,-73.9894125,40.5923568
Brooklyn,-73.9883176,40.5925404
Brooklyn,-73.988486,40.5920788
Brooklyn,-73.9842888,40.5889167
Brooklyn,-73.98977889999999,40.58848560000001
Brooklyn,-73.9882856,40.5874832
Brooklyn,-73.9882247,40.5866201
Brooklyn,-73.9881365,40.5867037
Brooklyn,-73.9870305,40.5873638
Brooklyn,-73.98707689999999,40.5873206
Brooklyn,-73.98452499999999,40.5848856
Brooklyn,-73.98445869999999,40.5846495
Brooklyn,-73.984494,40.58486
Brooklyn,-73.983873,40.5856489
Brooklyn,-73.98394019999999,40.5854933
Brooklyn,-73.98395839999999,40.5854161
Brooklyn,-73.98395219999999,40.5853369
Brooklyn,-73.98321829999999,40.5859462
Brooklyn,-73.9842318,40.5858952
Brooklyn,-73.9840419,40.58609269999999
Brooklyn,-73.9842227,40.5858484
Brooklyn,-73.98420449999999,40.5857549
Brooklyn,-73.9841953,40.5857082
Brooklyn,-73.984832,40.585665
Brooklyn,-73.986302,40.5858828
Brooklyn,-73.98632260000001,40.5858143
Brooklyn,-73.9863842,40.5857718
Brooklyn,-73.9864329,40.5857211
Brooklyn,-73.9851261,40.5847999
Brooklyn,-73.98511409999999,40.584861
Brooklyn,-73.9850049,40.58499
Brooklyn,-73.9800997,40.5949014
Brooklyn,-73.9775304,40.592739
Brooklyn,-73.97453589999999,40.592393
Brooklyn,-73.9746712,40.5923922
Brooklyn,-73.9745782,40.5924247
Brooklyn,-73.97719579999999,40.59112820000001
Brooklyn,-73.97676109999999,40.5913822
Brooklyn,-73.975656,40.590205
Brooklyn,-73.9756907,40.5901555
Brooklyn,-73.9753365,40.5905573
Brooklyn,-73.975343,40.590417
Brooklyn,-73.978702,40.611708
Brooklyn,-73.981926,40.607566
Brooklyn,-73.99423999999999,40.6011557
Brooklyn,-73.981358,40.6135283
Brooklyn,-73.9810885,40.6116329
Brooklyn,-73.979537,40.6112698
Brooklyn,-73.98002,40.61163699999999
Brooklyn,-73.9796025,40.610951
Brooklyn,-73.9790895,40.6112968
Brooklyn,-73.98386339999999,40.6084251
Brooklyn,-73.9805969,40.6087696
Brooklyn,-73.98026,40.60917999999999
Brooklyn,-73.979573,40.609249
Brooklyn,-73.9780128,40.6084836
Brooklyn,-73.9771524,40.608612
Brooklyn,-73.9768726,40.6097253
Brooklyn,-73.9823578,40.6067159
Brooklyn,-73.982866,40.605859
Brooklyn,-73.9827076,40.6057955
Brooklyn,-73.980139,40.607768
Brooklyn,-73.9865145,40.6043784
Brooklyn,-73.9867044,40.6043083
Brooklyn,-73.98634299999999,40.604267
Brooklyn,-73.9864809,40.6042553
Brooklyn,-73.9866807,40.60417229999999
Brooklyn,-73.9866752,40.6041409
Brooklyn,-73.9866603,40.6040553
Brooklyn,-73.9866566,40.60403669999999
Brooklyn,-73.97860179999999,40.6057938
Brooklyn,-73.9772681,40.6051303
Brooklyn,-73.9768484,40.6050145
Brooklyn,-73.9766314,40.6044734
Brooklyn,-73.9758572,40.604863
Brooklyn,-73.9746389,40.6042514
Brooklyn,-73.9757448,40.6043464
Brooklyn,-73.9758281,40.6043911
Brooklyn,-73.99108500000001,40.590574
Brooklyn,-73.98716499999999,40.5867829
Brooklyn,-73.9737335,40.5972388
Brooklyn,-73.98145099999999,40.5941969
Brooklyn,-73.9776368,40.6088118
Brooklyn,-73.9915169,40.5987052
Brooklyn,-73.98618499999999,40.596233
Brooklyn,-73.98659099999999,40.587341
Brooklyn,-73.9866787,40.5866191
Brooklyn,-73.97760199999999,40.593034
Brooklyn,-73.98406659999999,40.6095916
Brooklyn,-73.9826939,40.6098286
Brooklyn,-73.98233100000002,40.608042
Brooklyn,-73.9773292,40.6095912
Brooklyn,-73.977927,40.6104325
Brooklyn,-73.975297,40.608839
Brooklyn,-73.9823353,40.6073188
Brooklyn,-73.9792147,40.60722150000001
Brooklyn,-73.979074,40.6065713
Brooklyn,-73.9854608,40.6017769
Brooklyn,-73.9910412,40.5901888
Brooklyn,-73.9887581,40.5872016
Brooklyn,-73.9866701,40.5877344
Brooklyn,-73.986781,40.5876428
Brooklyn,-73.987217,40.586018
Brooklyn,-73.98312779999999,40.5854455
Brooklyn,-73.9831896,40.5857875
Brooklyn,-73.9844645,40.5856444
Brooklyn,-73.9843878,40.5857103
Brooklyn,-73.9868872,40.5844392
Brooklyn,-73.9418532,40.7210307
Brooklyn,-73.9418627,40.72109
Brooklyn,-73.9505434,40.7286776
Brooklyn,-73.94006329999999,40.7263423
Brooklyn,-73.9400513,40.7262705
Brooklyn,-73.94002770000002,40.7261348
Brooklyn,-73.9534444,40.7333278
Brooklyn,-73.9576867,40.7322542
Brooklyn,-73.95212599999999,40.7328458
Brooklyn,-73.951863,40.729748
Brooklyn,-73.94946,40.71884499999999
Brooklyn,-73.94290289999999,40.7203566
Brooklyn,-73.9435876,40.7196295
Brooklyn,-73.955862,40.73686
Brooklyn,-73.9534228,40.7374765
Brooklyn,-73.953142,40.735093
Brooklyn,-73.9570619,40.73326
Brooklyn,-73.9589,40.729375
Brooklyn,-73.9585633,40.7271338
Brooklyn,-73.94828059999999,40.7217175
Brooklyn,-73.941559,40.72119199999999
Brooklyn,-73.95862199999999,40.7333848
Brooklyn,-73.9585275,40.7333935
Brooklyn,-73.95843909999999,40.73340169999999
Brooklyn,-73.9583445,40.7334104
Brooklyn,-73.95574719999999,40.7329351
Brooklyn,-73.95285369999999,40.7333703
Brooklyn,-73.9529459,40.7333612
Brooklyn,-73.953043,40.7333518
Brooklyn,-73.95261409999999,40.73377199999999
Brooklyn,-73.953137,40.733389
Brooklyn,-73.9592858,40.7307559
Brooklyn,-73.958782,40.731001
Brooklyn,-73.95492109999999,40.73158
Brooklyn,-73.9563168,40.7298012
Brooklyn,-73.941622,40.72546639999999
Brooklyn,-73.94161439999999,40.7254206
Brooklyn,-73.949541,40.7221171
Brooklyn,-73.94934219999999,40.7222405
Brooklyn,-73.9492084,40.7217987
Brooklyn,-73.94873969999999,40.7214575
Brooklyn,-73.9487084,40.72139
Brooklyn,-73.948559,40.7214239
Brooklyn,-73.9485608,40.7214099
Brooklyn,-73.9484111,40.7214255
Brooklyn,-73.94842659999999,40.7214877
Brooklyn,-73.9482582,40.7214612
Brooklyn,-73.948260199999993,40.7214746
Brooklyn,-73.9465041,40.7222258
Brooklyn,-73.94353869999999,40.7220083
Brooklyn,-73.94344869999999,40.7220606
Brooklyn,-73.9437374,40.721889
Brooklyn,-73.9437306,40.7219601
Brooklyn,-73.94375749999999,40.7220042
Brooklyn,-73.9482452,40.7211776
Brooklyn,-73.9483712,40.721166
Brooklyn,-73.9476948,40.7210183
Brooklyn,-73.94772619999999,40.7211985
Brooklyn,-73.94734799999999,40.721094
Brooklyn,-73.9473654,40.7200818
Brooklyn,-73.9472263,40.7199593
Brooklyn,-73.946879,40.7202937
Brooklyn,-73.95207549999999,40.7186825
Brooklyn,-73.9513968,40.7188707
Brooklyn,-73.951627,40.7186655
Brooklyn,-73.9487563,40.7189115
Brooklyn,-73.9410678,40.72058759999999
Brooklyn,-73.9409299,40.7198435
Brooklyn,-73.941327,40.71952599999999
Brooklyn,-73.941339,40.719597
Brooklyn,-73.94135100000001,40.7196659
Brooklyn,-73.954622,40.736395
Brooklyn,-73.9557754,40.7349247
Brooklyn,-73.9576111,40.7341984
Brooklyn,-73.9541503,40.734533
Brooklyn,-73.9553955,40.7342831
Brooklyn,-73.9539348,40.734362
Brooklyn,-73.9586154,40.7317821
Brooklyn,-73.95852710000001,40.7317905
Brooklyn,-73.9568129,40.7313971
Brooklyn,-73.9539772,40.7318238
Brooklyn,-73.95733969999999,40.7307847
Brooklyn,-73.952124,40.731599
Brooklyn,-73.95239409999999,40.7305274
Brooklyn,-73.9526678,40.7293625
Brooklyn,-73.952617,40.7293779
Brooklyn,-73.952641,40.729423
Brooklyn,-73.9528113,40.7293044
Brooklyn,-73.9516714,40.7266394
Brooklyn,-73.94886369999999,40.7274055
Brooklyn,-73.94849560000002,40.72716459999999
Brooklyn,-73.9486209,40.7274277
Brooklyn,-73.948606,40.7275055
Brooklyn,-73.9476213,40.7272718
Brooklyn,-73.9491324,40.7245804
Brooklyn,-73.9468108,40.7252856
Brooklyn,-73.946859,40.726099
Brooklyn,-73.9406281,40.7261465
Brooklyn,-73.95103859999999,40.7228255
Brooklyn,-73.949657,40.7229888
Brooklyn,-73.9554816,40.7376726
Brooklyn,-73.9488933,40.7227302
Brooklyn,-73.9481942,40.7240628
Brooklyn,-73.9464254,40.7243394
Brooklyn,-73.94520920000001,40.7242025
Brooklyn,-73.94516340000001,40.7239257
Brooklyn,-73.94160959999999,40.7238482
Brooklyn,-73.94159669999999,40.7237855
Brooklyn,-73.940618,40.7252378
Brooklyn,-73.9406288,40.725303
Brooklyn,-73.951809,40.718623
Brooklyn,-73.9453613,40.7203379
Brooklyn,-73.94528,40.720315
Brooklyn,-73.94286319999999,40.7214622
Brooklyn,-73.9429004,40.7216647
Brooklyn,-73.94120070000001,40.7209617
Brooklyn,-73.94118999999999,40.720914
Brooklyn,-73.9411064,40.7208156
Brooklyn,-73.9410659,40.7207704
Brooklyn,-73.9413764,40.7205731
Brooklyn,-73.94184299999999,40.7209667
Brooklyn,-73.94157799999999,40.721261
Brooklyn,-73.9418867,40.7212398
Brooklyn,-73.9409213,40.7197159
Brooklyn,-73.9413019,40.719385
Brooklyn,-73.9547284,40.7372079
Brooklyn,-73.9544044,40.7361199
Brooklyn,-73.9576086,40.7349202
Brooklyn,-73.95560019999999,40.7338482
Brooklyn,-73.9538464,40.7343835
Brooklyn,-73.9591973,40.7331582
